name,value,year,lastValue,rank
Ali Karataş,10,1996,10,166
Cevdet Soyluoğlu,10,1996,10,166
Fevzi Zemzem,10,1996,10,166
Gazanfer Olcayto,10,1996,10,166
Georges Heylens,10,1996,NA,166
Nedim Kurtic,10,1996,10,166
Ali Hoşfikirer,10,1997,10,170
Ali Karataş,10,1997,10,170
Cevdet Soyluoğlu,10,1997,10,170
Fevzi Zemzem,10,1997,10,170
Gazanfer Olcayto,10,1997,10,170
Georges Heylens,10,1997,10,170
Nedim Kurtic,10,1997,10,170
Ali Hoşfikirer,10,1998,10,174
Ali Karataş,10,1998,10,174
Cevdet Soyluoğlu,10,1998,10,174
Fevzi Zemzem,10,1998,10,174
Gazanfer Olcayto,10,1998,10,174
Nedim Kurtic,10,1998,10,174
Ali Hoşfikirer,10,1999,10,178
Ali Karataş,10,1999,10,178
Cevdet Soyluoğlu,10,1999,10,178
Fevzi Zemzem,10,1999,10,178
Gazanfer Olcayto,10,1999,10,178
Nedim Kurtic,10,1999,10,178
Ali Hoşfikirer,10,2000,10,183
Ali Karataş,10,2000,10,183
Celal Kıprızlı,10,2000,9,183
Cevdet Soyluoğlu,10,2000,10,183
Fevzi Zemzem,10,2000,10,183
Gazanfer Olcayto,10,2000,10,183
Nedim Kurtic,10,2000,10,183
Ali Hoşfikirer,10,2001,10,187
Ali Karataş,10,2001,10,187
Celal Kıprızlı,10,2001,10,187
Cevdet Soyluoğlu,10,2001,10,187
Fevzi Zemzem,10,2001,10,187
Gazanfer Olcayto,10,2001,10,187
Nedim Kurtic,10,2001,10,187
Ali Hoşfikirer,10,2002,10,191
Ali Karataş,10,2002,10,191
Celal Kıprızlı,10,2002,10,191
Cevdet Soyluoğlu,10,2002,10,191
Fevzi Zemzem,10,2002,10,191
Gazanfer Olcayto,10,2002,10,191
Nedim Kurtic,10,2002,10,191
Yücel Uyar,10,2002,4,191
Ali Hoşfikirer,10,2003,10,192
Ali Karataş,10,2003,10,192
Celal Kıprızlı,10,2003,10,192
Cevdet Soyluoğlu,10,2003,10,192
Fevzi Zemzem,10,2003,10,192
Gazanfer Olcayto,10,2003,10,192
İlyas Tüfekçi,10,2003,9,192
Nedim Kurtic,10,2003,10,192
Ümit Turmuş,10,2003,4,192
Yücel Uyar,10,2003,10,192
Ali Hoşfikirer,10,2004,10,194
Ali Karataş,10,2004,10,194
Celal Kıprızlı,10,2004,10,194
Cevdet Soyluoğlu,10,2004,10,194
Fevzi Zemzem,10,2004,10,194
Gazanfer Olcayto,10,2004,10,194
İlyas Tüfekçi,10,2004,10,194
Mehmet Birinci,10,2004,NA,194
Nedim Kurtic,10,2004,10,194
Yücel Uyar,10,2004,10,194
Ali Hoşfikirer,10,2005,10,196
Ali Karataş,10,2005,10,196
Celal Kıprızlı,10,2005,10,196
Cevdet Soyluoğlu,10,2005,10,196
Ertuğrul Sağlam,10,2005,NA,196
Fevzi Zemzem,10,2005,10,196
Gazanfer Olcayto,10,2005,10,196
İlyas Tüfekçi,10,2005,10,196
Mehmet Birinci,10,2005,10,196
Nedim Kurtic,10,2005,10,196
Yücel Uyar,10,2005,10,196
Ali Hoşfikirer,10,2006,10,200
Ali Karataş,10,2006,10,200
Celal Kıprızlı,10,2006,10,200
Cevdet Soyluoğlu,10,2006,10,200
Fevzi Zemzem,10,2006,10,200
Gazanfer Olcayto,10,2006,10,200
İlyas Tüfekçi,10,2006,10,200
Jean Tigana,10,2006,NA,200
Mehmet Birinci,10,2006,10,200
Nedim Kurtic,10,2006,10,200
Şaban Yıldırım,10,2006,9,200
Yücel Uyar,10,2006,10,200
Ali Hoşfikirer,10,2007,10,205
Ali Karataş,10,2007,10,205
Celal Kıprızlı,10,2007,10,205
Cevdet Soyluoğlu,10,2007,10,205
Fevzi Zemzem,10,2007,10,205
Gazanfer Olcayto,10,2007,10,205
İlyas Tüfekçi,10,2007,10,205
Mehmet Birinci,10,2007,10,205
Mustafa Uğur,10,2007,9,205
Nedim Kurtic,10,2007,10,205
Yücel Uyar,10,2007,10,205
Ali Hoşfikirer,10,2008,10,208
Ali Karataş,10,2008,10,208
Bülent Korkmaz,10,2008,7,208
Celal Kıprızlı,10,2008,10,208
Cevdet Soyluoğlu,10,2008,10,208
Fevzi Zemzem,10,2008,10,208
Gazanfer Olcayto,10,2008,10,208
İlyas Tüfekçi,10,2008,10,208
Mehmet Birinci,10,2008,10,208
Mustafa Uğur,10,2008,10,208
Nedim Kurtic,10,2008,10,208
Yücel Uyar,10,2008,10,208
Ali Hoşfikirer,10,2009,10,214
Ali Karataş,10,2009,10,214
Celal Kıprızlı,10,2009,10,214
Cevdet Soyluoğlu,10,2009,10,214
Fevzi Zemzem,10,2009,10,214
Gazanfer Olcayto,10,2009,10,214
İlyas Tüfekçi,10,2009,10,214
Mehmet Birinci,10,2009,10,214
Mustafa Uğur,10,2009,10,214
Nedim Kurtic,10,2009,10,214
Yücel Uyar,10,2009,10,214
Ali Hoşfikirer,10,2010,10,217
Ali Karataş,10,2010,10,217
Celal Kıprızlı,10,2010,10,217
Cevdet Soyluoğlu,10,2010,10,217
Fevzi Zemzem,10,2010,10,217
Gazanfer Olcayto,10,2010,10,217
İlyas Tüfekçi,10,2010,10,217
Mehmet Birinci,10,2010,10,217
Mustafa Uğur,10,2010,10,217
Nedim Kurtic,10,2010,10,217
Yücel Uyar,10,2010,10,217
Ali Hoşfikirer,10,2011,10,219
Ali Karataş,10,2011,10,219
Bernd Schuster,10,2011,NA,219
Celal Kıprızlı,10,2011,10,219
Cevdet Soyluoğlu,10,2011,10,219
Fevzi Zemzem,10,2011,10,219
Gazanfer Olcayto,10,2011,10,219
İlyas Tüfekçi,10,2011,10,219
Mehmet Birinci,10,2011,10,219
Mustafa Uğur,10,2011,10,219
Nedim Kurtic,10,2011,10,219
Yücel Uyar,10,2011,10,219
Ali Hoşfikirer,10,2012,10,222
Ali Karataş,10,2012,10,222
Bernd Schuster,10,2012,10,222
Celal Kıprızlı,10,2012,10,222
Cevdet Soyluoğlu,10,2012,10,222
Fevzi Zemzem,10,2012,10,222
Gazanfer Olcayto,10,2012,10,222
İlyas Tüfekçi,10,2012,10,222
Mehmet Birinci,10,2012,10,222
Mustafa Uğur,10,2012,10,222
Nedim Kurtic,10,2012,10,222
Yücel Uyar,10,2012,10,222
Ali Hoşfikirer,10,2013,10,225
Ali Karataş,10,2013,10,225
Bernd Schuster,10,2013,10,225
Celal Kıprızlı,10,2013,10,225
Cevdet Soyluoğlu,10,2013,10,225
Fevzi Zemzem,10,2013,10,225
Gazanfer Olcayto,10,2013,10,225
İlyas Tüfekçi,10,2013,10,225
Mehmet Birinci,10,2013,10,225
Mustafa Uğur,10,2013,10,225
Nedim Kurtic,10,2013,10,225
Yücel Uyar,10,2013,10,225
Ali Hoşfikirer,10,2014,10,229
Ali Karataş,10,2014,10,229
Bernd Schuster,10,2014,10,229
Celal Kıprızlı,10,2014,10,229
Cevdet Soyluoğlu,10,2014,10,229
Fevzi Zemzem,10,2014,10,229
Gazanfer Olcayto,10,2014,10,229
İlyas Tüfekçi,10,2014,10,229
Mehmet Birinci,10,2014,10,229
Mustafa Uğur,10,2014,10,229
Nedim Kurtic,10,2014,10,229
Yücel Uyar,10,2014,10,229
Ali Hoşfikirer,10,2015,10,234
Ali Karataş,10,2015,10,234
Bernd Schuster,10,2015,10,234
Celal Kıprızlı,10,2015,10,234
Cevdet Soyluoğlu,10,2015,10,234
Fevzi Zemzem,10,2015,10,234
Gazanfer Olcayto,10,2015,10,234
İlyas Tüfekçi,10,2015,10,234
Mehmet Birinci,10,2015,10,234
Mustafa Uğur,10,2015,10,234
Nedim Kurtic,10,2015,10,234
Yücel Uyar,10,2015,10,234
Ali Hoşfikirer,10,2016,10,237
Ali Karataş,10,2016,10,237
Bernd Schuster,10,2016,10,237
Celal Kıprızlı,10,2016,10,237
Cevdet Soyluoğlu,10,2016,10,237
Fevzi Zemzem,10,2016,10,237
Gazanfer Olcayto,10,2016,10,237
İbrahim Üzülmez,10,2016,NA,237
İlyas Tüfekçi,10,2016,10,237
Mehmet Birinci,10,2016,10,237
Mustafa Uğur,10,2016,10,237
Nedim Kurtic,10,2016,10,237
Ümit Özat,10,2016,7,237
Yücel Uyar,10,2016,10,237
Ali Hoşfikirer,10,2017,10,242
Ali Karataş,10,2017,10,242
Bernd Schuster,10,2017,10,242
Celal Kıprızlı,10,2017,10,242
Cevdet Soyluoğlu,10,2017,10,242
Fevzi Zemzem,10,2017,10,242
Gazanfer Olcayto,10,2017,10,242
İlyas Tüfekçi,10,2017,10,242
Mehmet Birinci,10,2017,10,242
Mustafa Uğur,10,2017,10,242
Mutlu Topçu,10,2017,8,242
Nedim Kurtic,10,2017,10,242
Yücel Uyar,10,2017,10,242
Ali Hoşfikirer,10,2018,10,245
Ali Karataş,10,2018,10,245
Bernd Schuster,10,2018,10,245
Celal Kıprızlı,10,2018,10,245
Cevdet Soyluoğlu,10,2018,10,245
Fevzi Zemzem,10,2018,10,245
Gazanfer Olcayto,10,2018,10,245
İlyas Tüfekçi,10,2018,10,245
Mehmet Birinci,10,2018,10,245
Mustafa Uğur,10,2018,10,245
Mutlu Topçu,10,2018,10,245
Nedim Kurtic,10,2018,10,245
Yücel Uyar,10,2018,10,245
Ali Hoşfikirer,10,2019,10,246
Ali Karataş,10,2019,10,246
Bernd Schuster,10,2019,10,246
Celal Kıprızlı,10,2019,10,246
Cevdet Soyluoğlu,10,2019,10,246
Fevzi Zemzem,10,2019,10,246
Gazanfer Olcayto,10,2019,10,246
İlyas Tüfekçi,10,2019,10,246
Mehmet Birinci,10,2019,10,246
Mustafa Uğur,10,2019,10,246
Mutlu Topçu,10,2019,10,246
Nedim Kurtic,10,2019,10,246
Yücel Uyar,10,2019,10,246
Hüseyin Buran,9,1961,NA,26
Aydemir Nemli,9,1962,NA,30
Hüseyin Buran,9,1962,9,30
Lütfü Atamer,9,1962,NA,30
Lütfü Atamer,9,1963,9,37
Fahrettin Cansever,9,1965,2,43
Hilmi Kiremitçi,9,1972,NA,69
Ahmet Suat Özyazıcı,9,1975,NA,79
Kemal Ömeragiç,9,1975,NA,79
Necdet Niş,9,1976,8,85
Gürsel Aksel,9,1977,1,89
Nuri Asan,9,1979,5,98
Zeynel Soyuer,9,1979,NA,98
Nuri Asan,9,1980,9,102
Şükrü Ersoy,9,1980,6,102
Yılmaz Gökdel,9,1980,NA,102
Cahit Sinan,9,1981,NA,105
Friedel Rausch,9,1981,NA,105
Nihat Atacan,9,1981,NA,105
Nuri Asan,9,1981,9,105
Yılmaz Gökdel,9,1981,9,105
Cahit Sinan,9,1982,9,109
Nevzat Güzelırmak,9,1982,2,109
Nihat Atacan,9,1982,9,109
Nuri Asan,9,1982,9,109
Cahit Sinan,9,1983,9,113
Nihat Atacan,9,1983,9,113
Nihat Atacan,9,1984,9,116
Jürgen Sundermann,9,1986,NA,127
Jürgen Sundermann,9,1987,9,128
Jürgen Sundermann,9,1988,9,139
Nedim Kurtic,9,1988,7,139
Zafer Göncüler,9,1990,3,148
Josef Jarabinsky,9,1991,NA,152
Zafer Göncüler,9,1991,9,152
Josef Jarabinsky,9,1992,9,155
Zafer Göncüler,9,1992,9,155
Josef Jarabinsky,9,1993,9,158
Valeri Nepomniachi,9,1993,NA,158
Zafer Göncüler,9,1993,9,158
Christoph Daum,9,1994,NA,165
Josef Jarabinsky,9,1994,9,165
İlyas Tüfekçi,9,1995,6,170
Josef Jarabinsky,9,1995,9,170
İlyas Tüfekçi,9,1996,9,173
Josef Jarabinsky,9,1996,9,173
İlyas Tüfekçi,9,1997,9,177
Celal Kıprızlı,9,1998,NA,180
İlyas Tüfekçi,9,1998,9,180
Celal Kıprızlı,9,1999,9,184
İlyas Tüfekçi,9,1999,9,184
İlyas Tüfekçi,9,2000,9,190
Metin Ünal,9,2000,7,190
İlyas Tüfekçi,9,2001,9,194
İlyas Tüfekçi,9,2002,9,199
Tevfik Lav,9,2002,8,199
Şaban Yıldırım,9,2005,NA,207
Mustafa Uğur,9,2006,NA,212
Erol Bulut,9,2018,NA,258
Galip Türkkan,8,1967,NA,50
Arif Dökel,8,1971,NA,65
Doğan Akı,8,1971,NA,65
Metin Türel,8,1971,4,65
Doğan Akı,8,1972,8,70
Kadri Aytaç,8,1972,NA,70
Metin Türel,8,1972,8,70
Kadri Aytaç,8,1973,8,73
Metin Türel,8,1973,8,73
Horst Buhtz,8,1974,NA,75
Kadri Aytaç,8,1974,8,75
Necdet Niş,8,1974,NA,75
Kadri Aytaç,8,1975,8,81
Mustafa Hasanagic,8,1975,NA,81
Necdet Niş,8,1975,8,81
Kadri Aytaç,8,1976,8,86
Tamer Kaptan,8,1976,NA,86
Tamer Kaptan,8,1977,8,90
Tamer Kaptan,8,1978,8,95
Candan Dumanlı,8,1979,NA,100
Tamer Kaptan,8,1979,8,100
Gürcan Berk,8,1981,1,110
Milorad Mitroviç,8,1982,NA,113
Milorad Mitroviç,8,1983,8,115
Milorad Mitroviç,8,1984,8,117
Milorad Mitroviç,8,1985,8,123
Özkan Akbulut,8,1988,3,141
Hikmet Karaman,8,1999,4,186
Tevfik Lav,8,2001,3,195
Nurullah Sağlam,8,2003,NA,202
Faruk Hadzibegic,8,2006,NA,213
Hakan Kutlu,8,2008,NA,220
Ünal Karaman,8,2008,NA,220
Kemal Özdeş,8,2012,2,234
Kemal Özdeş,8,2013,8,237
Kemal Özdeş,8,2014,8,241
Mustafa Reşit Akçay,8,2014,NA,241
Okan Buruk,8,2014,NA,241
Sergen Yalçın,8,2014,NA,241
Mutlu Topçu,8,2016,NA,251
Necdet Erdem,7,1959,NA,2
Rebii Erkal,7,1960,3,18
Sabri Kiraz,7,1960,1,18
Eşfak Aykaç,7,1964,0,39
Bülent Giz,7,1965,1,44
Basri Dirimlili,7,1966,NA,47
Gayda,7,1968,NA,55
Tamer Güney,7,1970,NA,62
Gündüz Tekin Onay,7,1973,NA,75
Gazanfer Olcayto,7,1974,NA,78
Cahit Dikici,7,1977,NA,91
Cahit Dikici,7,1978,7,96
Cahit Dikici,7,1979,7,102
Cahit Dikici,7,1980,7,105
Halil Güngördü,7,1980,NA,105
Cahit Dikici,7,1981,7,111
Cahit Dikici,7,1982,7,114
Cahit Dikici,7,1983,7,116
Cahit Dikici,7,1984,7,118
Şener Dal,7,1984,4,118
Tınaz Tırpan,7,1984,NA,118
Nedim Kurtic,7,1986,NA,128
Mehmet Başaygün,7,1987,5,129
Nedim Kurtic,7,1987,7,129
Mehmet Necdet Zorluer,7,1991,NA,154
Sakıp Özberk,7,1992,NA,157
Sakıp Özberk,7,1993,7,161
Kamuran Yavuz,7,1994,0,167
Reinhard Saftig,7,1994,NA,167
Erdoğan Arıca,7,1997,NA,178
Metin Ünal,7,1997,NA,178
Sadi Tekelioğlu,7,1997,NA,178
Metin Ünal,7,1998,7,182
Sadi Tekelioğlu,7,1998,7,182
Giray Bulak,7,1999,0,187
Metin Ünal,7,1999,7,187
Bülent Korkmaz,7,2007,NA,216
Uğur Tütüneker,7,2008,1,222
Uğur Tütüneker,7,2009,7,225
Uğur Tütüneker,7,2010,7,228
Uğur Tütüneker,7,2011,7,231
Uğur Tütüneker,7,2012,7,235
Ümit Özat,7,2012,6,235
Uğur Tütüneker,7,2013,7,238
Ümit Özat,7,2013,7,238
Ümit Özat,7,2014,7,245
İrfan Buz,7,2015,3,246
Ümit Özat,7,2015,7,246
İrfan Buz,7,2016,7,252
İrfan Buz,7,2017,7,255
İbrahim Tusder,6,1960,NA,20
Refik Vardaroğlu,6,1960,4,20
İbrahim Tusder,6,1961,6,27
Refik Vardaroğlu,6,1961,6,27
İbrahim Tusder,6,1962,6,33
Refik Vardaroğlu,6,1962,6,33
İbrahim Tusder,6,1963,6,38
İbrahim Tusder,6,1964,6,40
Bülent Esel,6,1965,4,45
İbrahim Tusder,6,1965,6,45
Bülent Esel,6,1966,6,48
Bülent Esel,6,1967,6,51
Dinca Schileru,6,1971,NA,68
Zekai Tabakoğlu,6,1975,NA,84
Şükrü Ersoy,6,1976,NA,88
İsmet Arıkan,6,1977,NA,92
Şükrü Ersoy,6,1977,6,92
Şükrü Ersoy,6,1978,6,97
Şükrü Ersoy,6,1979,6,103
Enver Katip,6,1982,1,115
Enver Katip,6,1983,6,117
Eşref Aktay,6,1983,NA,117
Ali Hoşfikirer,6,1984,3,121
Eşref Aktay,6,1984,6,121
Ali Hoşfikirer,6,1985,6,124
Eşref Aktay,6,1985,6,124
Ali Hoşfikirer,6,1986,6,129
Eşref Aktay,6,1986,6,129
Ali Hoşfikirer,6,1987,6,131
Eşref Aktay,6,1987,6,131
Yılmaz Vural,6,1987,NA,131
Ali Hoşfikirer,6,1988,6,142
Eşref Aktay,6,1988,6,142
Ali Hoşfikirer,6,1989,6,144
Eşref Aktay,6,1989,6,144
Eşref Aktay,6,1990,6,149
Eşref Aktay,6,1991,6,155
Eşref Aktay,6,1992,6,158
Eşref Aktay,6,1993,6,162
Raşit Çetiner,6,1993,NA,162
Eşref Aktay,6,1994,6,169
İlyas Tüfekçi,6,1994,NA,169
Eşref Aktay,6,1995,6,172
Eşref Aktay,6,1996,6,175
Eşref Aktay,6,1997,6,181
Eşref Aktay,6,1998,6,184
Eşref Aktay,6,1999,6,189
Eşref Aktay,6,2000,6,192
Ziya Doğan,6,2000,1,192
Eşref Aktay,6,2001,6,196
Ziya Doğan,6,2001,6,196
Eşref Aktay,6,2002,6,201
Eşref Aktay,6,2003,6,203
Eşref Aktay,6,2004,6,204
Gheorghe Hagi,6,2004,NA,204
Eşref Aktay,6,2005,6,208
Eşref Aktay,6,2006,6,214
Eşref Aktay,6,2007,6,217
Eşref Aktay,6,2008,6,223
Eşref Aktay,6,2009,6,226
Eşref Aktay,6,2010,6,229
Eşref Aktay,6,2011,6,232
Ümit Özat,6,2011,NA,232
Eşref Aktay,6,2012,6,237
Hector Cuper,6,2012,NA,237
Eşref Aktay,6,2013,6,240
Eşref Aktay,6,2014,6,246
Hami Mandıralı,6,2014,NA,246
Eşref Aktay,6,2015,6,248
Hami Mandıralı,6,2015,6,248
Eşref Aktay,6,2016,6,253
Eşref Aktay,6,2017,6,256
Eşref Aktay,6,2018,6,259
Eşref Aktay,6,2019,6,259
Bedri Kaya,5,1959,NA,3
Leandro Remondini,5,1959,NA,3
Ruhi Karaduman,5,1959,NA,3
Sahir Gürkan,5,1959,NA,3
Bedri Kaya,5,1960,5,22
Lefter Küçükandonyadis,5,1967,NA,52
Lefter Küçükandonyadis,5,1968,5,56
Lefter Küçükandonyadis,5,1969,5,59
Nicolae Petrescu,5,1973,NA,76
Nicolae Petrescu,5,1974,5,79
Nicolae Petrescu,5,1975,5,85
Orhan Yüksel,5,1975,NA,85
Nicolae Petrescu,5,1976,5,89
Orhan Yüksel,5,1976,5,89
Nicolae Petrescu,5,1977,5,94
Nuri Asan,5,1978,4,98
Erkan Kural,5,1979,NA,104
Cevdet Soyluoğlu,5,1980,NA,107
Erkan Kural,5,1980,5,107
Erkan Kural,5,1981,5,112
Erkan Kural,5,1982,5,116
Erkan Kural,5,1983,5,119
Erdem Tuğal,5,1984,NA,123
Erkan Kural,5,1984,5,123
Erdem Tuğal,5,1985,5,126
Erkan Kural,5,1985,5,126
Mehmet Başaygün,5,1985,2,126
Erdem Tuğal,5,1986,5,131
Mehmet Başaygün,5,1986,5,131
Erdem Tuğal,5,1987,5,134
Erdem Tuğal,5,1988,5,144
Erdem Tuğal,5,1989,5,146
Erdem Tuğal,5,1990,5,150
Fuat Çapa,5,2011,1,234
Istvan Turbeky,4,1959,NA,7
Refik Vardaroğlu,4,1959,NA,7
Bülent Esel,4,1960,NA,23
Bülent Esel,4,1961,4,29
Yüksel Doğanay,4,1961,NA,29
Bülent Esel,4,1962,4,35
Bülent Esel,4,1963,4,39
Tarık Gençay,4,1963,NA,39
Bülent Esel,4,1964,4,41
Doğan Emültay,4,1964,NA,41
Tarık Gençay,4,1964,4,41
Tarık Gençay,4,1965,4,47
Halil Bıçakçı,4,1967,NA,53
Nazım Koka,4,1968,NA,57
Metin Türel,4,1969,NA,60
Nazım Koka,4,1969,4,60
Metin Türel,4,1970,4,63
Nazım Koka,4,1970,4,63
Nazım Koka,4,1971,4,69
Tekin Yolaç,4,1974,NA,80
Nuri Asan,4,1975,3,87
Turan Bodur,4,1975,NA,87
Nuri Asan,4,1976,4,91
Nuri Asan,4,1977,4,95
Necdet Zorluer,4,1981,NA,113
Necdet Zorluer,4,1982,4,117
Şener Dal,4,1982,NA,117
Adnan Dinçer,4,1983,NA,120
Necdet Zorluer,4,1983,4,120
Şener Dal,4,1983,4,120
Adnan Dinçer,4,1984,4,125
Necdet Zorluer,4,1984,4,125
Necdet Zorluer,4,1985,4,129
Necdet Zorluer,4,1986,4,133
Necdet Zorluer,4,1987,4,135
Ümit Kayıhan,4,1989,NA,147
Ümit Kayıhan,4,1990,4,151
Ümit Turmuş,4,1990,0,151
Ümit Kayıhan,4,1991,4,156
Ümit Turmuş,4,1991,4,156
Ümit Turmuş,4,1992,4,159
Ümit Turmuş,4,1993,4,164
Ümit Turmuş,4,1994,4,171
Ümit Turmuş,4,1995,4,173
Ümit Turmuş,4,1996,4,176
Hikmet Karaman,4,1997,NA,182
Ümit Turmuş,4,1997,4,182
Hikmet Karaman,4,1998,4,185
Ümit Turmuş,4,1998,4,185
Ümit Turmuş,4,1999,4,190
Ümit Turmuş,4,2000,4,194
Ümit Turmuş,4,2001,4,198
Yücel Uyar,4,2001,2,198
Ümit Turmuş,4,2002,4,202
Mehmet Özdilek,4,2004,NA,206
Mehmet Özdilek,4,2005,4,209
Mehmet Özdilek,4,2006,4,215
Mehmet Özdilek,4,2007,4,218
Mehmet Özdilek,4,2008,4,224
Halil Özyazıcı,3,1959,NA,9
Rebii Erkal,3,1959,NA,9
Galip Haktanır,3,1960,NA,24
Nuri Asan,3,1974,0,81
Fevzi Zemzem,3,1979,0,105
Ali Hoşfikirer,3,1983,0,123
Zafer Göncüler,3,1983,NA,123
Zafer Göncüler,3,1984,3,127
Zafer Göncüler,3,1985,3,130
Zafer Göncüler,3,1986,3,134
Özkan Akbulut,3,1987,2,136
Zafer Göncüler,3,1987,3,136
Zafer Göncüler,3,1988,3,145
Zafer Göncüler,3,1989,3,148
Ersun Yanal,3,1997,1,184
Ersun Yanal,3,1998,3,187
Ersun Yanal,3,1999,3,191
Abdullah Avcı,3,2000,NA,195
Tevfik Lav,3,2000,NA,195
Abdullah Avcı,3,2001,3,200
Abdullah Avcı,3,2002,3,203
Abdullah Avcı,3,2003,3,204
Oğuz Çetin,3,2003,NA,204
Abdullah Avcı,3,2004,3,207
Oğuz Çetin,3,2004,3,207
Abdullah Avcı,3,2005,3,210
Abdullah Avcı,3,2006,3,216
Abdullah Avcı,3,2007,3,219
İrfan Buz,3,2014,NA,248
Jan Olde Riekerink,3,2016,NA,254
Cihat Arman,2,1960,NA,25
Naci Özkaya,2,1960,NA,25
Fahrettin Cansever,2,1963,NA,41
Fahrettin Cansever,2,1964,2,44
Traian Ionescu,2,1969,NA,62
Mehmet Başaygün,2,1979,0,106
Mehmet Başaygün,2,1980,2,109
Nevzat Güzelırmak,2,1980,NA,109
Mehmet Başaygün,2,1981,2,114
Nevzat Güzelırmak,2,1981,2,114
Mehmet Başaygün,2,1982,2,119
Mehmet Başaygün,2,1983,2,125
Mehmet Başaygün,2,1984,2,128
Özkan Akbulut,2,1986,NA,135
Ömer Duran,2,1989,NA,149
Ömer Duran,2,1990,2,153
Yücel Uyar,2,1998,NA,188
Yücel Uyar,2,1999,2,192
Yücel Uyar,2,2000,2,197
Kemal Özdeş,2,2004,NA,209
Kemal Özdeş,2,2005,2,211
Kemal Özdeş,2,2006,2,217
Kemal Özdeş,2,2007,2,220
Kemal Özdeş,2,2008,2,225
Jose Couceiro,2,2009,NA,227
Kemal Özdeş,2,2009,2,227
Kemal Özdeş,2,2010,2,230
Kemal Özdeş,2,2011,2,235
Cihat Arslan,2,2015,NA,250
Kemal Kaya,1,1959,NA,11
Sabri Kiraz,1,1959,NA,11
Bayram Dinsel,1,1960,NA,27
Bayram Dinsel,1,1961,1,31
Bülent Giz,1,1962,NA,36
Bülent Giz,1,1963,1,42
Bülent Giz,1,1964,1,45
Gürcan Berk,1,1973,NA,77
Gürcan Berk,1,1974,1,82
Gürcan Berk,1,1975,1,89
Gürcan Berk,1,1976,1,92
Gürsel Aksel,1,1976,NA,92
Gürcan Berk,1,1977,1,96
Gürcan Berk,1,1978,1,99
Gürcan Berk,1,1979,1,107
Gürcan Berk,1,1980,1,111
Enver Katip,1,1981,0,116
Şenol Güneş,1,1986,NA,136
Rasim Kara,1,1987,NA,138
Şenol Güneş,1,1987,1,138
Rasim Kara,1,1988,1,146
Şenol Güneş,1,1988,1,146
Rasim Kara,1,1989,1,150
Rasim Kara,1,1990,1,154
Rasim Kara,1,1991,1,158
Rasim Kara,1,1992,1,160
Rasim Kara,1,1993,1,165
Rasim Kara,1,1994,1,172
Rasim Kara,1,1995,1,174
Ersun Yanal,1,1996,NA,177
Rasim Kara,1,1996,1,177
Ziya Doğan,1,1999,0,193
Osman Özdemir,1,2002,NA,204
Uğur Tütüneker,1,2002,NA,204
Osman Özdemir,1,2003,1,206
Uğur Tütüneker,1,2003,1,206
Osman Özdemir,1,2004,1,210
Uğur Tütüneker,1,2004,1,210
Osman Özdemir,1,2005,1,212
Uğur Tütüneker,1,2005,1,212
Osman Özdemir,1,2006,1,218
Uğur Tütüneker,1,2006,1,218
Osman Özdemir,1,2007,1,221
Uğur Tütüneker,1,2007,1,221
Fuat Çapa,1,2008,NA,226
Fuat Çapa,1,2009,1,229
Fuat Çapa,1,2010,1,231
Eşfak Aykaç,0,1962,NA,37
Eşfak Aykaç,0,1963,0,43
Nuri Asan,0,1973,NA,78
Mehmet Başaygün,0,1976,NA,95
Fevzi Zemzem,0,1977,NA,97
Mehmet Başaygün,0,1977,0,97
Fevzi Zemzem,0,1978,0,100
Mehmet Başaygün,0,1978,0,100
Enver Katip,0,1980,NA,112
Ali Hoşfikirer,0,1981,NA,117
Ali Hoşfikirer,0,1982,0,120
Ümit Turmuş,0,1985,NA,131
Ümit Turmuş,0,1986,0,137
Ümit Turmuş,0,1987,0,140
Ümit Turmuş,0,1988,0,148
Giray Bulak,0,1989,NA,151
Kamuran Yavuz,0,1989,NA,151
Ümit Turmuş,0,1989,0,151
Giray Bulak,0,1990,0,155
Kamuran Yavuz,0,1990,0,155
Giray Bulak,0,1991,0,159
Kamuran Yavuz,0,1991,0,159
Giray Bulak,0,1992,0,161
Kamuran Yavuz,0,1992,0,161
Giray Bulak,0,1993,0,166
Kamuran Yavuz,0,1993,0,166
Giray Bulak,0,1994,0,173
Giray Bulak,0,1995,0,175
Giray Bulak,0,1996,0,179
Giray Bulak,0,1997,0,185
Ziya Doğan,0,1997,NA,185
Giray Bulak,0,1998,0,189
Ziya Doğan,0,1998,0,189
Yücel İldiz,0,2002,NA,206
Yücel İldiz,0,2003,0,208
Yücel İldiz,0,2004,0,212
Hamza Hamzaoğlu,0,2005,NA,214
Yücel İldiz,0,2005,0,214
Hamza Hamzaoğlu,0,2006,0,220
Yücel İldiz,0,2006,0,220
Hamza Hamzaoğlu,0,2007,0,223
Yücel İldiz,0,2007,0,223
Hamza Hamzaoğlu,0,2008,0,227
Yücel İldiz,0,2008,0,227
Hamza Hamzaoğlu,0,2009,0,230
Yücel İldiz,0,2009,0,230
Hamza Hamzaoğlu,0,2010,0,232
Yücel İldiz,0,2010,0,232
Hamza Hamzaoğlu,0,2011,0,236
Hamza Hamzaoğlu,0,2012,0,239
Abdullah Avcı,NA,1959,NA,259
Abdullah Gegic,NA,1959,NA,259
Abdullah Matay,NA,1959,NA,259
